year,exporter,importer,hs6,trade_value,distance,pci,gdp_ex,pop_ex,internet_ex,gdp_im,pop_im,internet_im,tariff,legal_ex,legal_im,same_legal,ln_trade_value,log_distance,ln_gdp_ex,ln_gdp_im,ln_pop_ex,ln_pop_im
2018,THA,QAT,160100,0.0,5288,-0.231,506754208404.485,71376079.0,56.8175,183335164835.165,2580734.0,99.6528,0.1199246345950219,uk,fr,0,0.0,8.573195381531523,26.951291926939618,25.93458181646491,18.083473343164187,14.763584412560483
2018,THA,QAT,160232,1850233.62,5288,0.287,506754208404.485,71376079.0,56.8175,183335164835.165,2580734.0,99.6528,0.03795432950217036,uk,fr,0,14.430823010634947,8.573195381531523,26.951291926939618,25.93458181646491,18.083473343164187,14.763584412560483
2018,THA,QAT,040210,0.0,5288,-0.534,506754208404.485,71376079.0,56.8175,183335164835.165,2580734.0,99.6528,0.08199282137790562,uk,fr,0,0.0,8.573195381531523,26.951291926939618,25.93458181646491,18.083473343164187,14.763584412560483
2018,THA,QAT,190531,1270.95,5288,-0.298,506754208404.485,71376079.0,56.8175,183335164835.165,2580734.0,99.6528,0.09293803964068593,uk,fr,0,7.1483064349513805,8.573195381531523,26.951291926939618,25.93458181646491,18.083473343164187,14.763584412560483
2018,THA,QAT,200599,269930.4835,5288,0.145,506754208404.485,71376079.0,56.8175,183335164835.165,2580734.0,99.6528,0.01650305778079968,uk,fr,0,12.505923440961958,8.573195381531523,26.951291926939618,25.93458181646491,18.083473343164187,14.763584412560483
2018,THA,QAT,210390,482198.11,5288,0.421,506754208404.485,71376079.0,56.8175,183335164835.165,2580734.0,99.6528,0.09505627926620136,uk,fr,0,13.08611239902033,8.573195381531523,26.951291926939618,25.93458181646491,18.083473343164187,14.763584412560483
2018,THA,QAT,210690,1557727.7650000001,5288,0.198,506754208404.485,71376079.0,56.8175,183335164835.165,2580734.0,99.6528,0.03387337731622081,uk,fr,0,14.258739398472757,8.573195381531523,26.951291926939618,25.93458181646491,18.083473343164187,14.763584412560483
2018,THA,SAU,020714,0.0,6106,0.823,506754208404.485,71376079.0,56.8175,886564800000.0,30196281.0,93.31,0.019107223017939132,uk,is,0,0.0,8.717027173294824,26.951291926939618,27.510620056235958,18.083473343164187,17.22322932906668
2018,THA,SAU,160100,0.0,6106,-0.231,506754208404.485,71376079.0,56.8175,886564800000.0,30196281.0,93.31,0.14284397521546663,uk,is,0,0.0,8.717027173294824,26.951291926939618,27.510620056235958,18.083473343164187,17.22322932906668
2018,THA,SAU,160232,498786.59,6106,0.287,506754208404.485,71376079.0,56.8175,886564800000.0,30196281.0,93.31,0.1451884846304383,uk,is,0,13.119935612767206,8.717027173294824,26.951291926939618,27.510620056235958,18.083473343164187,17.22322932906668
2018,THA,SAU,040210,0.0,6106,-0.534,506754208404.485,71376079.0,56.8175,886564800000.0,30196281.0,93.31,0.12317562873630454,uk,is,0,0.0,8.717027173294824,26.951291926939618,27.510620056235958,18.083473343164187,17.22322932906668
